date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:26:34	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Sep%202020%2010:26:35%20GMT	https://dtbk.dtbafrica.com/robots.txt		(from )
13:26:35	71742/71742	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2010:26:35%20GMT	https://dtbk.dtbafrica.com/	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/index.html	(from )
13:26:35	3570/3570	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225d91a0c0-df2%22	https://dtbk.dtbafrica.com/sites/dtbk.dtbafrica.com/files/fav_0.jpg	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/sites/dtbk.dtbafrica.com/files/fav_0.jpg	(from https://dtbk.dtbafrica.com/)
13:26:36	27466/27466	---M-Z	200	added ('OK')	text/css	etag:%221544639719%22	http://maxcdn.bootstrapcdn.com/font-awesome/4.5.0/css/font-awesome.min.css	C:/My%20Web%20Sites/DTB%20Kenya/maxcdn.bootstrapcdn.com/font-awesome/4.5.0/css/font-awesome.min.css	(from https://dtbk.dtbafrica.com/)
13:26:36	9062/9062	---MCZ	200	added ('OK')	text/css	etag:W/%225f215bbd-2366%22	https://dtbk.dtbafrica.com/sites/dtbk.dtbafrica.com/files/css/css_HLxRt1LBPNb6tiDNzmu5E8PNGulcrdMR7gpu4ajMyhk.css?qe8ero	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/sites/dtbk.dtbafrica.com/files/css/css_HLxRt1LBPNb6tiDNzmu5E8PNGulcrdMR7gpu4ajMyhk266d.css	(from https://dtbk.dtbafrica.com/)
13:26:37	28574/28574	---MCZ	200	added ('OK')	text/css	etag:W/%225f215bbd-6f9e%22	https://dtbk.dtbafrica.com/sites/dtbk.dtbafrica.com/files/css/css_MlY2YrtxMKYC_aUrCjhEP3uA-XHcOQfqvPTeGC60tOs.css?qe8ero	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/sites/dtbk.dtbafrica.com/files/css/css_MlY2YrtxMKYC_aUrCjhEP3uA-XHcOQfqvPTeGC60tOs266d.css	(from https://dtbk.dtbafrica.com/)
13:26:37	140936/140936	---M-Z	200	added ('OK')	text/css	etag:%221544639651%22	http://maxcdn.bootstrapcdn.com/bootstrap/4.1.3/css/bootstrap.min.css	C:/My%20Web%20Sites/DTB%20Kenya/maxcdn.bootstrapcdn.com/bootstrap/4.1.3/css/bootstrap.min.css	(from https://dtbk.dtbafrica.com/)
13:26:37	4081/4081	---MCZ	200	added ('OK')	text/css	etag:W/%225f215bbd-ff1%22	https://dtbk.dtbafrica.com/sites/dtbk.dtbafrica.com/files/css/css_zRzuntz2aW9oGnEhEHYWRggjz-fnN7767T0XF1cQedA.css?qe8ero	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/sites/dtbk.dtbafrica.com/files/css/css_zRzuntz2aW9oGnEhEHYWRggjz-fnN7767T0XF1cQedA266d.css	(from https://dtbk.dtbafrica.com/)
13:26:38	140881/140881	---MCZ	200	added ('OK')	text/css	etag:W/%225f215bbd-22651%22	https://dtbk.dtbafrica.com/sites/dtbk.dtbafrica.com/files/css/css_En-baVDPaJ7negYqT3CNbpEYuwWEAxyLntRMPIrj80U.css?qe8ero	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/sites/dtbk.dtbafrica.com/files/css/css_En-baVDPaJ7negYqT3CNbpEYuwWEAxyLntRMPIrj80U266d.css	(from https://dtbk.dtbafrica.com/)
13:26:38	1081/1081	---MCZ	200	added ('OK')	text/css	etag:W/%225d9cec1d-439%22	https://dtbk.dtbafrica.com/themes/businessplus_lite/css/components/messages.css?qe8ero	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/themes/businessplus_lite/css/components/messages266d.css	(from https://dtbk.dtbafrica.com/)
13:26:39	17314/17314	---MCZ	200	added ('OK')	text/css	etag:W/%225f215bbd-43a2%22	https://dtbk.dtbafrica.com/sites/dtbk.dtbafrica.com/files/css/css_qWOi2Xj3tp62lj3d2tApbWXzjYe3lEmIYOH_RxoJZxs.css?qe8ero	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/sites/dtbk.dtbafrica.com/files/css/css_qWOi2Xj3tp62lj3d2tApbWXzjYe3lEmIYOH_RxoJZxs266d.css	(from https://dtbk.dtbafrica.com/)
13:26:39	45687/45687	---MCZ	200	added ('OK')	text/css	etag:W/%22826c57385f3d35cfed5478ba7b1f5c03%22	http://use.fontawesome.com/releases/v5.1.0/css/all.css	C:/My%20Web%20Sites/DTB%20Kenya/use.fontawesome.com/releases/v5.1.0/css/all.css	(from https://dtbk.dtbafrica.com/)
13:26:39	20884/20884	---MCZ	200	added ('OK')	text/css	etag:W/%225dcd2a51-5194%22	https://dtbk.dtbafrica.com/themes/businessplus_lite/css/theme/color-red.css?qe8ero	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/themes/businessplus_lite/css/theme/color-red266d.css	(from https://dtbk.dtbafrica.com/)
13:26:40	147683/147683	---MCZ	200	added ('OK')	text/css	etag:W/%225f215bbd-240e3%22	https://dtbk.dtbafrica.com/sites/dtbk.dtbafrica.com/files/css/css_c6Q0QBeDK5JQeDnEvhodjAW4N6HZ70L00kASI63_oQM.css?qe8ero	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/sites/dtbk.dtbafrica.com/files/css/css_c6Q0QBeDK5JQeDnEvhodjAW4N6HZ70L00kASI63_oQM266d.css	(from https://dtbk.dtbafrica.com/)
13:26:40	4219/4219	---MCZ	200	added ('OK')	text/css	etag:W/%225f215bbd-107b%22	https://dtbk.dtbafrica.com/sites/dtbk.dtbafrica.com/files/css/css_lnDiwoe9Rjd-bkTKyvSFNZVX5ffYQm38nOeBPZU9kmk.css?qe8ero	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/sites/dtbk.dtbafrica.com/files/css/css_lnDiwoe9Rjd-bkTKyvSFNZVX5ffYQm38nOeBPZU9kmk266d.css	(from https://dtbk.dtbafrica.com/)
13:26:40	4528/4528	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d977f4f-11b0%22	https://dtbk.dtbafrica.com/core/assets/vendor/modernizr/modernizr.min.js?v=3.3.1	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/core/assets/vendor/modernizr/modernizr.minacee.js	(from https://dtbk.dtbafrica.com/)
13:26:41	54513/54513	---M--	200	added ('OK')	image/gif	etag:%225d68c95a-d4f1%22	https://dtbk.dtbafrica.com/themes/businessplus_lite/images/loader/91.gif	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/themes/businessplus_lite/images/loader/91.gif	(from https://dtbk.dtbafrica.com/)
13:26:41	52584/52584	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2010:26:42%20GMT	https://dtbk.dtbafrica.com/about-us	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/about-us.html	(from https://dtbk.dtbafrica.com/)
13:26:42	68753/68753	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2010:26:42%20GMT	https://dtbk.dtbafrica.com/board-of-directors	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/board-of-directors.html	(from https://dtbk.dtbafrica.com/)
13:26:43	78872/78872	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2010:26:43%20GMT	https://dtbk.dtbafrica.com/senior-leadership-team	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/senior-leadership-team.html	(from https://dtbk.dtbafrica.com/)
13:26:44	82774/82774	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2010:26:44%20GMT	https://dtbk.dtbafrica.com/stakeholder-information/cma-extract-of-code-of-corporate-governance-reporting	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/stakeholder-information/cma-extract-of-code-of-corporate-governance-reporting.html	(from https://dtbk.dtbafrica.com/)
13:26:44	48491/48491	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2010:26:45%20GMT	https://dtbk.dtbafrica.com/stakeholder-information/cma-reporting	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/stakeholder-information/cma-reporting.html	(from https://dtbk.dtbafrica.com/)
13:26:45	48632/48632	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2010:26:45%20GMT	https://dtbk.dtbafrica.com/stakeholder-information/code-of-ethics-and-conduct	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/stakeholder-information/code-of-ethics-and-conduct.html	(from https://dtbk.dtbafrica.com/)
13:26:45	48452/48452	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2010:26:46%20GMT	https://dtbk.dtbafrica.com/stakeholder-information/board-charter	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/stakeholder-information/board-charter.html	(from https://dtbk.dtbafrica.com/)
13:26:46	48573/48573	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2010:26:46%20GMT	https://dtbk.dtbafrica.com/stakeholder-information/whistle-blowing-policy	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/stakeholder-information/whistle-blowing-policy.html	(from https://dtbk.dtbafrica.com/)
13:26:46	48771/48771	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2010:26:47%20GMT	https://dtbk.dtbafrica.com/stakeholder-information/code-of-corporate-governance	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/stakeholder-information/code-of-corporate-governance.html	(from https://dtbk.dtbafrica.com/)
13:26:47	92126/92126	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2010:26:47%20GMT	https://dtbk.dtbafrica.com/savings/current	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/savings/current.html	(from https://dtbk.dtbafrica.com/)
13:26:47	91336/91336	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2010:26:48%20GMT	https://dtbk.dtbafrica.com/savings/savings	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/savings/savings.html	(from https://dtbk.dtbafrica.com/)
13:26:48	76124/76124	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2010:26:48%20GMT	https://dtbk.dtbafrica.com/savings/salary	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/savings/salary.html	(from https://dtbk.dtbafrica.com/)
13:26:49	75740/75740	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2010:26:49%20GMT	https://dtbk.dtbafrica.com/savings/fixed-deposit	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/savings/fixed-deposit.html	(from https://dtbk.dtbafrica.com/)
13:26:50	77356/77356	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2010:26:50%20GMT	https://dtbk.dtbafrica.com/loans/overdraft	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/loans/overdraft.html	(from https://dtbk.dtbafrica.com/)
13:26:51	76233/76233	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2010:26:51%20GMT	https://dtbk.dtbafrica.com/loans/hirepurchase	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/loans/hirepurchase.html	(from https://dtbk.dtbafrica.com/)
13:26:51	77443/77443	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2010:26:52%20GMT	https://dtbk.dtbafrica.com/loans/mortgage	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/loans/mortgage.html	(from https://dtbk.dtbafrica.com/)
13:26:52	78329/78329	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2010:26:52%20GMT	https://dtbk.dtbafrica.com/loans/term-loan	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/loans/term-loan.html	(from https://dtbk.dtbafrica.com/)
13:26:53	76503/76503	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2010:26:53%20GMT	https://dtbk.dtbafrica.com/loans/insurance-premium-financing	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/loans/insurance-premium-financing.html	(from https://dtbk.dtbafrica.com/)
13:26:54	75844/75844	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2010:26:54%20GMT	https://dtbk.dtbafrica.com/loans/leasing	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/loans/leasing.html	(from https://dtbk.dtbafrica.com/)
13:26:55	79957/79957	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2010:26:55%20GMT	https://dtbk.dtbafrica.com/loans/trade-finance	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/loans/trade-finance.html	(from https://dtbk.dtbafrica.com/)
13:26:55	66037/66037	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2010:26:56%20GMT	https://dtbk.dtbafrica.com/loans/beba-leo	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/loans/beba-leo.html	(from https://dtbk.dtbafrica.com/)
13:26:56	95905/95905	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2010:26:56%20GMT	https://dtbk.dtbafrica.com/cards/credit-card	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/cards/credit-card.html	(from https://dtbk.dtbafrica.com/)
13:26:56	66595/66595	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2010:26:57%20GMT	https://dtbk.dtbafrica.com/cards/debit-card	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/cards/debit-card.html	(from https://dtbk.dtbafrica.com/)
13:26:57	78311/78311	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2010:26:57%20GMT	https://dtbk.dtbafrica.com/service/money-transfer	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/service/money-transfer.html	(from https://dtbk.dtbafrica.com/)
13:26:58	76806/76806	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2010:26:58%20GMT	https://dtbk.dtbafrica.com/service/agency-banking	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/service/agency-banking.html	(from https://dtbk.dtbafrica.com/)
13:26:58	92109/92109	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2010:26:59%20GMT	https://dtbk.dtbafrica.com/service/digital-channels	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/service/digital-channels.html	(from https://dtbk.dtbafrica.com/)
13:26:59	76372/76372	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2010:26:59%20GMT	https://dtbk.dtbafrica.com/service/pos-acquiring	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/service/pos-acquiring.html	(from https://dtbk.dtbafrica.com/)
13:27:00	65621/65621	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2010:27:00%20GMT	https://dtbk.dtbafrica.com/service/treasury	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/service/treasury.html	(from https://dtbk.dtbafrica.com/)
13:27:01	69933/69933	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2010:27:01%20GMT	https://dtbk.dtbafrica.com/services/bancassurance	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/services/bancassurance.html	(from https://dtbk.dtbafrica.com/)
13:27:01	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Sep%202020%2010:27:02%20GMT	https://dtbk.dtbafrica.com/calculator	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/calculator	(from https://dtbk.dtbafrica.com/)
13:27:02	233023/233023	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2010:27:02%20GMT	https://dtbk.dtbafrica.com/locate-us	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/locate-us.html	(from https://dtbk.dtbafrica.com/)
13:27:02	36946/36946	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2010:27:02%20GMT	https://dtbk.dtbafrica.com/calculator/	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/calculator/index.html	(from https://dtbk.dtbafrica.com/)
13:27:03	53819/53819	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2010:27:03%20GMT	https://dtbk.dtbafrica.com/annual-financial-reports	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/annual-financial-reports.html	(from https://dtbk.dtbafrica.com/)
13:27:04	55309/55309	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2010:27:04%20GMT	https://dtbk.dtbafrica.com/quarterly-financial-reports	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/quarterly-financial-reports.html	(from https://dtbk.dtbafrica.com/)
13:27:04	56371/56371	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2010:27:05%20GMT	https://dtbk.dtbafrica.com/annual-general-meeting	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/annual-general-meeting.html	(from https://dtbk.dtbafrica.com/)
13:27:05	52775/52775	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2010:27:05%20GMT	https://dtbk.dtbafrica.com/corporate-governance	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/corporate-governance.html	(from https://dtbk.dtbafrica.com/)
13:27:05	52256/52256	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2010:27:06%20GMT	https://dtbk.dtbafrica.com/DTB-Investor-Presentation	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/DTB-Investor-Presentation.html	(from https://dtbk.dtbafrica.com/)
13:27:06	121270/121270	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2010:27:06%20GMT	https://dtbk.dtbafrica.com/deals	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/deals.html	(from https://dtbk.dtbafrica.com/)
13:27:07	60092/60092	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2010:27:07%20GMT	https://dtbk.dtbafrica.com/news	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/news.html	(from https://dtbk.dtbafrica.com/)
13:27:07	90561/90561	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2010:27:08%20GMT	https://dtbk.dtbafrica.com/news/articles/DTB_gives_back	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/news/articles/DTB_gives_back.html	(from https://dtbk.dtbafrica.com/)
13:27:08	47941/47941	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2010:27:08%20GMT	https://dtbk.dtbafrica.com/careers	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/careers.html	(from https://dtbk.dtbafrica.com/)
13:27:09	82238/82238	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2010:27:09%20GMT	https://dtbk.dtbafrica.com/customer-service-survey	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/customer-service-survey.html	(from https://dtbk.dtbafrica.com/)
13:27:09	52454/52454	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2010:27:10%20GMT	https://dtbk.dtbafrica.com/contact-us	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/contact-us.html	(from https://dtbk.dtbafrica.com/)
13:27:09	5260/5260	---M--	200	added ('OK')	image/png	etag:%225d91a787-148c%22	https://dtbk.dtbafrica.com/sites/dtbk.dtbafrica.com/files/DTB%20Logo-01_9.png	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/sites/dtbk.dtbafrica.com/files/DTB%20Logo-01_9.png	(from https://dtbk.dtbafrica.com/)
13:27:10	931/931	---M--	200	added ('OK')	image/png	etag:%225d707960-3a3%22	https://dtbk.dtbafrica.com/themes/businessplus_lite/images/flags/Tanzania.png	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/themes/businessplus_lite/images/flags/Tanzania.png	(from https://dtbk.dtbafrica.com/)
13:27:10	1133/1133	---M--	200	added ('OK')	image/png	etag:%225d70790e-46d%22	https://dtbk.dtbafrica.com/themes/businessplus_lite/images/flags/Burundi.png	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/themes/businessplus_lite/images/flags/Burundi.png	(from https://dtbk.dtbafrica.com/)
13:27:10	828/828	---M--	200	added ('OK')	image/png	etag:%225d707960-33c%22	https://dtbk.dtbafrica.com/themes/businessplus_lite/images/flags/Uganda.png	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/themes/businessplus_lite/images/flags/Uganda.png	(from https://dtbk.dtbafrica.com/)
13:27:11	1019/1019	---M--	200	added ('OK')	image/png	etag:%225d707960-3fb%22	https://dtbk.dtbafrica.com/themes/businessplus_lite/images/flags/Kenya.png	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/themes/businessplus_lite/images/flags/Kenya.png	(from https://dtbk.dtbafrica.com/)
13:27:15	315/315	---M--	200	added ('OK')	image/png	etag:%225d70a687-13b%22	https://dtbk.dtbafrica.com/sites/dtbk.dtbafrica.com/files/styles/thumbnail/public/2019-09/accounts_0.png?itok=kagHhN9l	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/sites/dtbk.dtbafrica.com/files/styles/thumbnail/public/2019-09/accounts_04822.png	(from https://dtbk.dtbafrica.com/)
13:27:15	235976/235976	---M--	200	added ('OK')	image/png	etag:%225d9c41df-399c8%22	https://dtbk.dtbafrica.com/sites/dtbk.dtbafrica.com/files/2019-09/KE%20Banking%2040%25.png	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/sites/dtbk.dtbafrica.com/files/2019-09/KE%20Banking%2040%.png	(from https://dtbk.dtbafrica.com/)
13:27:16	826/826	---M--	200	added ('OK')	image/png	etag:%225d70a64e-33a%22	https://dtbk.dtbafrica.com/sites/dtbk.dtbafrica.com/files/styles/thumbnail/public/2019-09/borrowing.png?itok=gETRjorn	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/sites/dtbk.dtbafrica.com/files/styles/thumbnail/public/2019-09/borrowingca58.png	(from https://dtbk.dtbafrica.com/)
13:27:16	168499/168499	---M--	200	added ('OK')	image/png	etag:%225d9c41df-29233%22	https://dtbk.dtbafrica.com/sites/dtbk.dtbafrica.com/files/2019-09/KE%20Borrowing%2040%25.png	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/sites/dtbk.dtbafrica.com/files/2019-09/KE%20Borrowing%2040%.png	(from https://dtbk.dtbafrica.com/)
13:27:17	569/569	---M--	200	added ('OK')	image/png	etag:%225d70a859-239%22	https://dtbk.dtbafrica.com/sites/dtbk.dtbafrica.com/files/styles/thumbnail/public/2019-09/Icon%20cards%20%e2%80%93%201.png?itok=Bm_KfCNG	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/sites/dtbk.dtbafrica.com/files/styles/thumbnail/public/2019-09/Icon%20cards%20%e2%80%93%2013f79.png	(from https://dtbk.dtbafrica.com/)
13:27:17	134076/134076	---M--	200	added ('OK')	image/png	etag:%225d68c959-20bbc%22	https://dtbk.dtbafrica.com/sites/dtbk.dtbafrica.com/files/2019-08/KE%20DTB%20Cards%2040%25%20v2.png	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/sites/dtbk.dtbafrica.com/files/2019-08/KE%20DTB%20Cards%2040%%20v2.png	(from https://dtbk.dtbafrica.com/)
13:27:18	247307/247307	---M--	200	added ('OK')	image/png	etag:%225d70a5e7-3c60b%22	https://dtbk.dtbafrica.com/sites/dtbk.dtbafrica.com/files/2019-09/KE%20DTB%20Services%2040%25.png	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/sites/dtbk.dtbafrica.com/files/2019-09/KE%20DTB%20Services%2040%.png	(from https://dtbk.dtbafrica.com/)
13:27:18	67964/67964	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2010:27:18%20GMT	https://dtbk.dtbafrica.com/services/general-insurance	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/services/general-insurance.html	(from https://dtbk.dtbafrica.com/)
13:27:19	62037/62037	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2010:27:19%20GMT	https://dtbk.dtbafrica.com/services/medical-insurance	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/services/medical-insurance.html	(from https://dtbk.dtbafrica.com/)
13:27:19	416/416	---M--	200	added ('OK')	image/png	etag:%225d70a620-1a0%22	https://dtbk.dtbafrica.com/sites/dtbk.dtbafrica.com/files/styles/thumbnail/public/2019-09/Icon%20services%20%e2%80%93%201.png?itok=XYOsFrfC	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/sites/dtbk.dtbafrica.com/files/styles/thumbnail/public/2019-09/Icon%20services%20%e2%80%93%2013504.png	(from https://dtbk.dtbafrica.com/)
13:27:19	315/315	---M--	200	added ('OK')	image/png	etag:%225d70a69f-13b%22	https://dtbk.dtbafrica.com/sites/dtbk.dtbafrica.com/files/2019-09/DTB_Accounts_Icon-1%402x_0.png	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/sites/dtbk.dtbafrica.com/files/2019-09/DTB_Accounts_Icon-1@2x_0.png	(from https://dtbk.dtbafrica.com/)
13:27:20	875/875	---M--	200	added ('OK')	image/png	etag:%225d70a665-36b%22	https://dtbk.dtbafrica.com/sites/dtbk.dtbafrica.com/files/2019-09/Icon_ksh-1%402x.png	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/sites/dtbk.dtbafrica.com/files/2019-09/Icon_ksh-1@2x.png	(from https://dtbk.dtbafrica.com/)
13:27:20	573/573	---M--	200	added ('OK')	image/png	etag:%225d70a86c-23d%22	https://dtbk.dtbafrica.com/sites/dtbk.dtbafrica.com/files/2019-09/Icon_cards-1%402x.png	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/sites/dtbk.dtbafrica.com/files/2019-09/Icon_cards-1@2x.png	(from https://dtbk.dtbafrica.com/)
13:27:21	525/525	---M--	200	added ('OK')	image/png	etag:%225d70a628-20d%22	https://dtbk.dtbafrica.com/sites/dtbk.dtbafrica.com/files/2019-09/Icon_bank_services-1%402x%20(1).png	C:/My%20Web%20Sites/DTB%20Kenya/dtbk.dtbafrica.com/sites/dtbk.dtbafrica.com/files/2019-09/Icon_bank_services-1@2x%20(1).png	(from https://dtbk.dtbafrica.com/)
